"steps","date","interval","weekday","type"
7,2012-10-15,1810,"Monday","weekday"
0,2012-10-15,1815,"Monday","weekday"
32,2012-10-15,1820,"Monday","weekday"
54,2012-10-15,1825,"Monday","weekday"
83,2012-10-15,1830,"Monday","weekday"
0,2012-10-15,1835,"Monday","weekday"
203,2012-10-15,1840,"Monday","weekday"
581,2012-10-15,1845,"Monday","weekday"
55,2012-10-15,1850,"Monday","weekday"
310,2012-10-15,1855,"Monday","weekday"
437,2012-10-15,1900,"Monday","weekday"
0,2012-10-15,1905,"Monday","weekday"
46,2012-10-15,1910,"Monday","weekday"
0,2012-10-15,1915,"Monday","weekday"
0,2012-10-15,1920,"Monday","weekday"
50,2012-10-15,1925,"Monday","weekday"
0,2012-10-15,1930,"Monday","weekday"
0,2012-10-15,1935,"Monday","weekday"
0,2012-10-15,1940,"Monday","weekday"
0,2012-10-15,1945,"Monday","weekday"
0,2012-10-15,1950,"Monday","weekday"
0,2012-10-15,1955,"Monday","weekday"
0,2012-10-15,2000,"Monday","weekday"
0,2012-10-15,2005,"Monday","weekday"
0,2012-10-15,2010,"Monday","weekday"
65,2012-10-15,2015,"Monday","weekday"
0,2012-10-15,2020,"Monday","weekday"
0,2012-10-15,2025,"Monday","weekday"
0,2012-10-15,2030,"Monday","weekday"
0,2012-10-15,2035,"Monday","weekday"
0,2012-10-15,2040,"Monday","weekday"
0,2012-10-15,2045,"Monday","weekday"
0,2012-10-15,2050,"Monday","weekday"
0,2012-10-15,2055,"Monday","weekday"
22,2012-10-15,2100,"Monday","weekday"
8,2012-10-15,2105,"Monday","weekday"
0,2012-10-15,2110,"Monday","weekday"
9,2012-10-15,2115,"Monday","weekday"
0,2012-10-15,2120,"Monday","weekday"
0,2012-10-15,2125,"Monday","weekday"
152,2012-10-15,2130,"Monday","weekday"
406,2012-10-15,2135,"Monday","weekday"
86,2012-10-15,2140,"Monday","weekday"
0,2012-10-15,2145,"Monday","weekday"
8,2012-10-15,2150,"Monday","weekday"
17,2012-10-15,2155,"Monday","weekday"
0,2012-10-15,2200,"Monday","weekday"
0,2012-10-15,2205,"Monday","weekday"
0,2012-10-15,2210,"Monday","weekday"
0,2012-10-15,2215,"Monday","weekday"
0,2012-10-15,2220,"Monday","weekday"
0,2012-10-15,2225,"Monday","weekday"
0,2012-10-15,2230,"Monday","weekday"
0,2012-10-15,2235,"Monday","weekday"
0,2012-10-15,2240,"Monday","weekday"
0,2012-10-15,2245,"Monday","weekday"
0,2012-10-15,2250,"Monday","weekday"
0,2012-10-15,2255,"Monday","weekday"
0,2012-10-15,2300,"Monday","weekday"
16,2012-10-15,2305,"Monday","weekday"
0,2012-10-15,2310,"Monday","weekday"
0,2012-10-15,2315,"Monday","weekday"
0,2012-10-15,2320,"Monday","weekday"
0,2012-10-15,2325,"Monday","weekday"
0,2012-10-15,2330,"Monday","weekday"
0,2012-10-15,2335,"Monday","weekday"
0,2012-10-15,2340,"Monday","weekday"
0,2012-10-15,2345,"Monday","weekday"
0,2012-10-15,2350,"Monday","weekday"
0,2012-10-15,2355,"Monday","weekday"
0,2012-10-16,0,"Tuesday","weekday"
0,2012-10-16,5,"Tuesday","weekday"
0,2012-10-16,10,"Tuesday","weekday"
0,2012-10-16,15,"Tuesday","weekday"
0,2012-10-16,20,"Tuesday","weekday"
0,2012-10-16,25,"Tuesday","weekday"
0,2012-10-16,30,"Tuesday","weekday"
0,2012-10-16,35,"Tuesday","weekday"
0,2012-10-16,40,"Tuesday","weekday"
0,2012-10-16,45,"Tuesday","weekday"
0,2012-10-16,50,"Tuesday","weekday"
0,2012-10-16,55,"Tuesday","weekday"
0,2012-10-16,100,"Tuesday","weekday"
0,2012-10-16,105,"Tuesday","weekday"
0,2012-10-16,110,"Tuesday","weekday"
0,2012-10-16,115,"Tuesday","weekday"
0,2012-10-16,120,"Tuesday","weekday"
0,2012-10-16,125,"Tuesday","weekday"
0,2012-10-16,130,"Tuesday","weekday"
0,2012-10-16,135,"Tuesday","weekday"
4,2012-10-16,140,"Tuesday","weekday"
0,2012-10-16,145,"Tuesday","weekday"
0,2012-10-16,150,"Tuesday","weekday"
0,2012-10-16,155,"Tuesday","weekday"
0,2012-10-16,200,"Tuesday","weekday"
0,2012-10-16,205,"Tuesday","weekday"
0,2012-10-16,210,"Tuesday","weekday"
0,2012-10-16,215,"Tuesday","weekday"
0,2012-10-16,220,"Tuesday","weekday"
0,2012-10-16,225,"Tuesday","weekday"
0,2012-10-16,230,"Tuesday","weekday"
12,2012-10-16,235,"Tuesday","weekday"
0,2012-10-16,240,"Tuesday","weekday"
0,2012-10-16,245,"Tuesday","weekday"
0,2012-10-16,250,"Tuesday","weekday"
0,2012-10-16,255,"Tuesday","weekday"
0,2012-10-16,300,"Tuesday","weekday"
0,2012-10-16,305,"Tuesday","weekday"
0,2012-10-16,310,"Tuesday","weekday"
0,2012-10-16,315,"Tuesday","weekday"
0,2012-10-16,320,"Tuesday","weekday"
0,2012-10-16,325,"Tuesday","weekday"
0,2012-10-16,330,"Tuesday","weekday"
0,2012-10-16,335,"Tuesday","weekday"
0,2012-10-16,340,"Tuesday","weekday"
0,2012-10-16,345,"Tuesday","weekday"
0,2012-10-16,350,"Tuesday","weekday"
0,2012-10-16,355,"Tuesday","weekday"
0,2012-10-16,400,"Tuesday","weekday"
0,2012-10-16,405,"Tuesday","weekday"
0,2012-10-16,410,"Tuesday","weekday"
0,2012-10-16,415,"Tuesday","weekday"
0,2012-10-16,420,"Tuesday","weekday"
0,2012-10-16,425,"Tuesday","weekday"
0,2012-10-16,430,"Tuesday","weekday"
0,2012-10-16,435,"Tuesday","weekday"
0,2012-10-16,440,"Tuesday","weekday"
0,2012-10-16,445,"Tuesday","weekday"
0,2012-10-16,450,"Tuesday","weekday"
0,2012-10-16,455,"Tuesday","weekday"
0,2012-10-16,500,"Tuesday","weekday"
0,2012-10-16,505,"Tuesday","weekday"
12,2012-10-16,510,"Tuesday","weekday"
0,2012-10-16,515,"Tuesday","weekday"
0,2012-10-16,520,"Tuesday","weekday"
0,2012-10-16,525,"Tuesday","weekday"
0,2012-10-16,530,"Tuesday","weekday"
0,2012-10-16,535,"Tuesday","weekday"
0,2012-10-16,540,"Tuesday","weekday"
0,2012-10-16,545,"Tuesday","weekday"
12,2012-10-16,550,"Tuesday","weekday"
0,2012-10-16,555,"Tuesday","weekday"
0,2012-10-16,600,"Tuesday","weekday"
17,2012-10-16,605,"Tuesday","weekday"
0,2012-10-16,610,"Tuesday","weekday"
0,2012-10-16,615,"Tuesday","weekday"
0,2012-10-16,620,"Tuesday","weekday"
0,2012-10-16,625,"Tuesday","weekday"
58,2012-10-16,630,"Tuesday","weekday"
178,2012-10-16,635,"Tuesday","weekday"
15,2012-10-16,640,"Tuesday","weekday"
55,2012-10-16,645,"Tuesday","weekday"
55,2012-10-16,650,"Tuesday","weekday"
83,2012-10-16,655,"Tuesday","weekday"
29,2012-10-16,700,"Tuesday","weekday"
57,2012-10-16,705,"Tuesday","weekday"
13,2012-10-16,710,"Tuesday","weekday"
38,2012-10-16,715,"Tuesday","weekday"
166,2012-10-16,720,"Tuesday","weekday"
65,2012-10-16,725,"Tuesday","weekday"
86,2012-10-16,730,"Tuesday","weekday"
58,2012-10-16,735,"Tuesday","weekday"
135,2012-10-16,740,"Tuesday","weekday"
119,2012-10-16,745,"Tuesday","weekday"
0,2012-10-16,750,"Tuesday","weekday"
80,2012-10-16,755,"Tuesday","weekday"
146,2012-10-16,800,"Tuesday","weekday"
89,2012-10-16,805,"Tuesday","weekday"
317,2012-10-16,810,"Tuesday","weekday"
758,2012-10-16,815,"Tuesday","weekday"
750,2012-10-16,820,"Tuesday","weekday"
721,2012-10-16,825,"Tuesday","weekday"
697,2012-10-16,830,"Tuesday","weekday"
743,2012-10-16,835,"Tuesday","weekday"
755,2012-10-16,840,"Tuesday","weekday"
737,2012-10-16,845,"Tuesday","weekday"
495,2012-10-16,850,"Tuesday","weekday"
385,2012-10-16,855,"Tuesday","weekday"
36,2012-10-16,900,"Tuesday","weekday"
31,2012-10-16,905,"Tuesday","weekday"
71,2012-10-16,910,"Tuesday","weekday"
0,2012-10-16,915,"Tuesday","weekday"
56,2012-10-16,920,"Tuesday","weekday"
100,2012-10-16,925,"Tuesday","weekday"
0,2012-10-16,930,"Tuesday","weekday"
0,2012-10-16,935,"Tuesday","weekday"
0,2012-10-16,940,"Tuesday","weekday"
29,2012-10-16,945,"Tuesday","weekday"
0,2012-10-16,950,"Tuesday","weekday"
0,2012-10-16,955,"Tuesday","weekday"
0,2012-10-16,1000,"Tuesday","weekday"
0,2012-10-16,1005,"Tuesday","weekday"
16,2012-10-16,1010,"Tuesday","weekday"
433,2012-10-16,1015,"Tuesday","weekday"
143,2012-10-16,1020,"Tuesday","weekday"
7,2012-10-16,1025,"Tuesday","weekday"
232,2012-10-16,1030,"Tuesday","weekday"
0,2012-10-16,1035,"Tuesday","weekday"
0,2012-10-16,1040,"Tuesday","weekday"
0,2012-10-16,1045,"Tuesday","weekday"
0,2012-10-16,1050,"Tuesday","weekday"
46,2012-10-16,1055,"Tuesday","weekday"
0,2012-10-16,1100,"Tuesday","weekday"
0,2012-10-16,1105,"Tuesday","weekday"
0,2012-10-16,1110,"Tuesday","weekday"
0,2012-10-16,1115,"Tuesday","weekday"
0,2012-10-16,1120,"Tuesday","weekday"
0,2012-10-16,1125,"Tuesday","weekday"
0,2012-10-16,1130,"Tuesday","weekday"
0,2012-10-16,1135,"Tuesday","weekday"
0,2012-10-16,1140,"Tuesday","weekday"
0,2012-10-16,1145,"Tuesday","weekday"
0,2012-10-16,1150,"Tuesday","weekday"
0,2012-10-16,1155,"Tuesday","weekday"
0,2012-10-16,1200,"Tuesday","weekday"
0,2012-10-16,1205,"Tuesday","weekday"
36,2012-10-16,1210,"Tuesday","weekday"
0,2012-10-16,1215,"Tuesday","weekday"
16,2012-10-16,1220,"Tuesday","weekday"
92,2012-10-16,1225,"Tuesday","weekday"
96,2012-10-16,1230,"Tuesday","weekday"
0,2012-10-16,1235,"Tuesday","weekday"
56,2012-10-16,1240,"Tuesday","weekday"
0,2012-10-16,1245,"Tuesday","weekday"
21,2012-10-16,1250,"Tuesday","weekday"
308,2012-10-16,1255,"Tuesday","weekday"
120,2012-10-16,1300,"Tuesday","weekday"
0,2012-10-16,1305,"Tuesday","weekday"
0,2012-10-16,1310,"Tuesday","weekday"
0,2012-10-16,1315,"Tuesday","weekday"
0,2012-10-16,1320,"Tuesday","weekday"
81,2012-10-16,1325,"Tuesday","weekday"
11,2012-10-16,1330,"Tuesday","weekday"
57,2012-10-16,1335,"Tuesday","weekday"
0,2012-10-16,1340,"Tuesday","weekday"
0,2012-10-16,1345,"Tuesday","weekday"
0,2012-10-16,1350,"Tuesday","weekday"
0,2012-10-16,1355,"Tuesday","weekday"
0,2012-10-16,1400,"Tuesday","weekday"
0,2012-10-16,1405,"Tuesday","weekday"
28,2012-10-16,1410,"Tuesday","weekday"
41,2012-10-16,1415,"Tuesday","weekday"
179,2012-10-16,1420,"Tuesday","weekday"
143,2012-10-16,1425,"Tuesday","weekday"
13,2012-10-16,1430,"Tuesday","weekday"
0,2012-10-16,1435,"Tuesday","weekday"
0,2012-10-16,1440,"Tuesday","weekday"
0,2012-10-16,1445,"Tuesday","weekday"
0,2012-10-16,1450,"Tuesday","weekday"
0,2012-10-16,1455,"Tuesday","weekday"
0,2012-10-16,1500,"Tuesday","weekday"
211,2012-10-16,1505,"Tuesday","weekday"
0,2012-10-16,1510,"Tuesday","weekday"
168,2012-10-16,1515,"Tuesday","weekday"
0,2012-10-16,1520,"Tuesday","weekday"
8,2012-10-16,1525,"Tuesday","weekday"
0,2012-10-16,1530,"Tuesday","weekday"
0,2012-10-16,1535,"Tuesday","weekday"
0,2012-10-16,1540,"Tuesday","weekday"
0,2012-10-16,1545,"Tuesday","weekday"
0,2012-10-16,1550,"Tuesday","weekday"
0,2012-10-16,1555,"Tuesday","weekday"
0,2012-10-16,1600,"Tuesday","weekday"
0,2012-10-16,1605,"Tuesday","weekday"
0,2012-10-16,1610,"Tuesday","weekday"
0,2012-10-16,1615,"Tuesday","weekday"
0,2012-10-16,1620,"Tuesday","weekday"
0,2012-10-16,1625,"Tuesday","weekday"
0,2012-10-16,1630,"Tuesday","weekday"
0,2012-10-16,1635,"Tuesday","weekday"
10,2012-10-16,1640,"Tuesday","weekday"
0,2012-10-16,1645,"Tuesday","weekday"
0,2012-10-16,1650,"Tuesday","weekday"
0,2012-10-16,1655,"Tuesday","weekday"
260,2012-10-16,1700,"Tuesday","weekday"
464,2012-10-16,1705,"Tuesday","weekday"
0,2012-10-16,1710,"Tuesday","weekday"
15,2012-10-16,1715,"Tuesday","weekday"
7,2012-10-16,1720,"Tuesday","weekday"
20,2012-10-16,1725,"Tuesday","weekday"
0,2012-10-16,1730,"Tuesday","weekday"
0,2012-10-16,1735,"Tuesday","weekday"
15,2012-10-16,1740,"Tuesday","weekday"
0,2012-10-16,1745,"Tuesday","weekday"
0,2012-10-16,1750,"Tuesday","weekday"
0,2012-10-16,1755,"Tuesday","weekday"
86,2012-10-16,1800,"Tuesday","weekday"
24,2012-10-16,1805,"Tuesday","weekday"
26,2012-10-16,1810,"Tuesday","weekday"
19,2012-10-16,1815,"Tuesday","weekday"
17,2012-10-16,1820,"Tuesday","weekday"
0,2012-10-16,1825,"Tuesday","weekday"
26,2012-10-16,1830,"Tuesday","weekday"
107,2012-10-16,1835,"Tuesday","weekday"
513,2012-10-16,1840,"Tuesday","weekday"
318,2012-10-16,1845,"Tuesday","weekday"
325,2012-10-16,1850,"Tuesday","weekday"
467,2012-10-16,1855,"Tuesday","weekday"
494,2012-10-16,1900,"Tuesday","weekday"
426,2012-10-16,1905,"Tuesday","weekday"
70,2012-10-16,1910,"Tuesday","weekday"
67,2012-10-16,1915,"Tuesday","weekday"
45,2012-10-16,1920,"Tuesday","weekday"
39,2012-10-16,1925,"Tuesday","weekday"
60,2012-10-16,1930,"Tuesday","weekday"
19,2012-10-16,1935,"Tuesday","weekday"
63,2012-10-16,1940,"Tuesday","weekday"
39,2012-10-16,1945,"Tuesday","weekday"
0,2012-10-16,1950,"Tuesday","weekday"
0,2012-10-16,1955,"Tuesday","weekday"
0,2012-10-16,2000,"Tuesday","weekday"
0,2012-10-16,2005,"Tuesday","weekday"
0,2012-10-16,2010,"Tuesday","weekday"
0,2012-10-16,2015,"Tuesday","weekday"
0,2012-10-16,2020,"Tuesday","weekday"
0,2012-10-16,2025,"Tuesday","weekday"
0,2012-10-16,2030,"Tuesday","weekday"
0,2012-10-16,2035,"Tuesday","weekday"
0,2012-10-16,2040,"Tuesday","weekday"
0,2012-10-16,2045,"Tuesday","weekday"
88,2012-10-16,2050,"Tuesday","weekday"
0,2012-10-16,2055,"Tuesday","weekday"
0,2012-10-16,2100,"Tuesday","weekday"
0,2012-10-16,2105,"Tuesday","weekday"
0,2012-10-16,2110,"Tuesday","weekday"
0,2012-10-16,2115,"Tuesday","weekday"
0,2012-10-16,2120,"Tuesday","weekday"
0,2012-10-16,2125,"Tuesday","weekday"
0,2012-10-16,2130,"Tuesday","weekday"
0,2012-10-16,2135,"Tuesday","weekday"
0,2012-10-16,2140,"Tuesday","weekday"
0,2012-10-16,2145,"Tuesday","weekday"
0,2012-10-16,2150,"Tuesday","weekday"
0,2012-10-16,2155,"Tuesday","weekday"
0,2012-10-16,2200,"Tuesday","weekday"
0,2012-10-16,2205,"Tuesday","weekday"
0,2012-10-16,2210,"Tuesday","weekday"
0,2012-10-16,2215,"Tuesday","weekday"
74,2012-10-16,2220,"Tuesday","weekday"
0,2012-10-16,2225,"Tuesday","weekday"
0,2012-10-16,2230,"Tuesday","weekday"
0,2012-10-16,2235,"Tuesday","weekday"
0,2012-10-16,2240,"Tuesday","weekday"
0,2012-10-16,2245,"Tuesday","weekday"
0,2012-10-16,2250,"Tuesday","weekday"
0,2012-10-16,2255,"Tuesday","weekday"
0,2012-10-16,2300,"Tuesday","weekday"
0,2012-10-16,2305,"Tuesday","weekday"
0,2012-10-16,2310,"Tuesday","weekday"
0,2012-10-16,2315,"Tuesday","weekday"
0,2012-10-16,2320,"Tuesday","weekday"
0,2012-10-16,2325,"Tuesday","weekday"
56,2012-10-16,2330,"Tuesday","weekday"
0,2012-10-16,2335,"Tuesday","weekday"
0,2012-10-16,2340,"Tuesday","weekday"
0,2012-10-16,2345,"Tuesday","weekday"
0,2012-10-16,2350,"Tuesday","weekday"
0,2012-10-16,2355,"Tuesday","weekday"
0,2012-10-17,0,"Wednesday","weekday"
0,2012-10-17,5,"Wednesday","weekday"
0,2012-10-17,10,"Wednesday","weekday"
0,2012-10-17,15,"Wednesday","weekday"
0,2012-10-17,20,"Wednesday","weekday"
0,2012-10-17,25,"Wednesday","weekday"
0,2012-10-17,30,"Wednesday","weekday"
0,2012-10-17,35,"Wednesday","weekday"
0,2012-10-17,40,"Wednesday","weekday"
72,2012-10-17,45,"Wednesday","weekday"
8,2012-10-17,50,"Wednesday","weekday"
0,2012-10-17,55,"Wednesday","weekday"
17,2012-10-17,100,"Wednesday","weekday"
0,2012-10-17,105,"Wednesday","weekday"
0,2012-10-17,110,"Wednesday","weekday"
0,2012-10-17,115,"Wednesday","weekday"
0,2012-10-17,120,"Wednesday","weekday"
0,2012-10-17,125,"Wednesday","weekday"
0,2012-10-17,130,"Wednesday","weekday"
0,2012-10-17,135,"Wednesday","weekday"
0,2012-10-17,140,"Wednesday","weekday"
0,2012-10-17,145,"Wednesday","weekday"
0,2012-10-17,150,"Wednesday","weekday"
0,2012-10-17,155,"Wednesday","weekday"
0,2012-10-17,200,"Wednesday","weekday"
0,2012-10-17,205,"Wednesday","weekday"
0,2012-10-17,210,"Wednesday","weekday"
0,2012-10-17,215,"Wednesday","weekday"
0,2012-10-17,220,"Wednesday","weekday"
0,2012-10-17,225,"Wednesday","weekday"
0,2012-10-17,230,"Wednesday","weekday"
0,2012-10-17,235,"Wednesday","weekday"
0,2012-10-17,240,"Wednesday","weekday"
0,2012-10-17,245,"Wednesday","weekday"
0,2012-10-17,250,"Wednesday","weekday"
0,2012-10-17,255,"Wednesday","weekday"
0,2012-10-17,300,"Wednesday","weekday"
0,2012-10-17,305,"Wednesday","weekday"
0,2012-10-17,310,"Wednesday","weekday"
0,2012-10-17,315,"Wednesday","weekday"
0,2012-10-17,320,"Wednesday","weekday"
0,2012-10-17,325,"Wednesday","weekday"
0,2012-10-17,330,"Wednesday","weekday"
8,2012-10-17,335,"Wednesday","weekday"
0,2012-10-17,340,"Wednesday","weekday"
4,2012-10-17,345,"Wednesday","weekday"
0,2012-10-17,350,"Wednesday","weekday"
0,2012-10-17,355,"Wednesday","weekday"
5,2012-10-17,400,"Wednesday","weekday"
0,2012-10-17,405,"Wednesday","weekday"
0,2012-10-17,410,"Wednesday","weekday"
0,2012-10-17,415,"Wednesday","weekday"
0,2012-10-17,420,"Wednesday","weekday"
0,2012-10-17,425,"Wednesday","weekday"
43,2012-10-17,430,"Wednesday","weekday"
0,2012-10-17,435,"Wednesday","weekday"
0,2012-10-17,440,"Wednesday","weekday"
0,2012-10-17,445,"Wednesday","weekday"
0,2012-10-17,450,"Wednesday","weekday"
0,2012-10-17,455,"Wednesday","weekday"
0,2012-10-17,500,"Wednesday","weekday"
9,2012-10-17,505,"Wednesday","weekday"
39,2012-10-17,510,"Wednesday","weekday"
0,2012-10-17,515,"Wednesday","weekday"
0,2012-10-17,520,"Wednesday","weekday"
0,2012-10-17,525,"Wednesday","weekday"
0,2012-10-17,530,"Wednesday","weekday"
0,2012-10-17,535,"Wednesday","weekday"
0,2012-10-17,540,"Wednesday","weekday"
0,2012-10-17,545,"Wednesday","weekday"
0,2012-10-17,550,"Wednesday","weekday"
0,2012-10-17,555,"Wednesday","weekday"
0,2012-10-17,600,"Wednesday","weekday"
0,2012-10-17,605,"Wednesday","weekday"
0,2012-10-17,610,"Wednesday","weekday"
8,2012-10-17,615,"Wednesday","weekday"
43,2012-10-17,620,"Wednesday","weekday"
0,2012-10-17,625,"Wednesday","weekday"
0,2012-10-17,630,"Wednesday","weekday"
0,2012-10-17,635,"Wednesday","weekday"
33,2012-10-17,640,"Wednesday","weekday"
0,2012-10-17,645,"Wednesday","weekday"
17,2012-10-17,650,"Wednesday","weekday"
31,2012-10-17,655,"Wednesday","weekday"
45,2012-10-17,700,"Wednesday","weekday"
23,2012-10-17,705,"Wednesday","weekday"
35,2012-10-17,710,"Wednesday","weekday"
0,2012-10-17,715,"Wednesday","weekday"
37,2012-10-17,720,"Wednesday","weekday"
127,2012-10-17,725,"Wednesday","weekday"
7,2012-10-17,730,"Wednesday","weekday"
10,2012-10-17,735,"Wednesday","weekday"
0,2012-10-17,740,"Wednesday","weekday"
26,2012-10-17,745,"Wednesday","weekday"
66,2012-10-17,750,"Wednesday","weekday"
74,2012-10-17,755,"Wednesday","weekday"
540,2012-10-17,800,"Wednesday","weekday"
364,2012-10-17,805,"Wednesday","weekday"
344,2012-10-17,810,"Wednesday","weekday"
652,2012-10-17,815,"Wednesday","weekday"
680,2012-10-17,820,"Wednesday","weekday"
680,2012-10-17,825,"Wednesday","weekday"
744,2012-10-17,830,"Wednesday","weekday"
720,2012-10-17,835,"Wednesday","weekday"
701,2012-10-17,840,"Wednesday","weekday"
266,2012-10-17,845,"Wednesday","weekday"
0,2012-10-17,850,"Wednesday","weekday"
103,2012-10-17,855,"Wednesday","weekday"
668,2012-10-17,900,"Wednesday","weekday"
101,2012-10-17,905,"Wednesday","weekday"
0,2012-10-17,910,"Wednesday","weekday"
0,2012-10-17,915,"Wednesday","weekday"
0,2012-10-17,920,"Wednesday","weekday"
0,2012-10-17,925,"Wednesday","weekday"
0,2012-10-17,930,"Wednesday","weekday"
0,2012-10-17,935,"Wednesday","weekday"
0,2012-10-17,940,"Wednesday","weekday"
0,2012-10-17,945,"Wednesday","weekday"
0,2012-10-17,950,"Wednesday","weekday"
0,2012-10-17,955,"Wednesday","weekday"
92,2012-10-17,1000,"Wednesday","weekday"
0,2012-10-17,1005,"Wednesday","weekday"
0,2012-10-17,1010,"Wednesday","weekday"
0,2012-10-17,1015,"Wednesday","weekday"
0,2012-10-17,1020,"Wednesday","weekday"
16,2012-10-17,1025,"Wednesday","weekday"
0,2012-10-17,1030,"Wednesday","weekday"
0,2012-10-17,1035,"Wednesday","weekday"
0,2012-10-17,1040,"Wednesday","weekday"
0,2012-10-17,1045,"Wednesday","weekday"
0,2012-10-17,1050,"Wednesday","weekday"
0,2012-10-17,1055,"Wednesday","weekday"
0,2012-10-17,1100,"Wednesday","weekday"
16,2012-10-17,1105,"Wednesday","weekday"
17,2012-10-17,1110,"Wednesday","weekday"
199,2012-10-17,1115,"Wednesday","weekday"
429,2012-10-17,1120,"Wednesday","weekday"
0,2012-10-17,1125,"Wednesday","weekday"
186,2012-10-17,1130,"Wednesday","weekday"
160,2012-10-17,1135,"Wednesday","weekday"
0,2012-10-17,1140,"Wednesday","weekday"
0,2012-10-17,1145,"Wednesday","weekday"
0,2012-10-17,1150,"Wednesday","weekday"
0,2012-10-17,1155,"Wednesday","weekday"
0,2012-10-17,1200,"Wednesday","weekday"
0,2012-10-17,1205,"Wednesday","weekday"
0,2012-10-17,1210,"Wednesday","weekday"
0,2012-10-17,1215,"Wednesday","weekday"
0,2012-10-17,1220,"Wednesday","weekday"
143,2012-10-17,1225,"Wednesday","weekday"
86,2012-10-17,1230,"Wednesday","weekday"
0,2012-10-17,1235,"Wednesday","weekday"
0,2012-10-17,1240,"Wednesday","weekday"
0,2012-10-17,1245,"Wednesday","weekday"
0,2012-10-17,1250,"Wednesday","weekday"
0,2012-10-17,1255,"Wednesday","weekday"
30,2012-10-17,1300,"Wednesday","weekday"
0,2012-10-17,1305,"Wednesday","weekday"
0,2012-10-17,1310,"Wednesday","weekday"
8,2012-10-17,1315,"Wednesday","weekday"
0,2012-10-17,1320,"Wednesday","weekday"
285,2012-10-17,1325,"Wednesday","weekday"
146,2012-10-17,1330,"Wednesday","weekday"
3,2012-10-17,1335,"Wednesday","weekday"
0,2012-10-17,1340,"Wednesday","weekday"
0,2012-10-17,1345,"Wednesday","weekday"
0,2012-10-17,1350,"Wednesday","weekday"
0,2012-10-17,1355,"Wednesday","weekday"
0,2012-10-17,1400,"Wednesday","weekday"
0,2012-10-17,1405,"Wednesday","weekday"
0,2012-10-17,1410,"Wednesday","weekday"
0,2012-10-17,1415,"Wednesday","weekday"
0,2012-10-17,1420,"Wednesday","weekday"
0,2012-10-17,1425,"Wednesday","weekday"
0,2012-10-17,1430,"Wednesday","weekday"
0,2012-10-17,1435,"Wednesday","weekday"
0,2012-10-17,1440,"Wednesday","weekday"
0,2012-10-17,1445,"Wednesday","weekday"
241,2012-10-17,1450,"Wednesday","weekday"
11,2012-10-17,1455,"Wednesday","weekday"
0,2012-10-17,1500,"Wednesday","weekday"
0,2012-10-17,1505,"Wednesday","weekday"
0,2012-10-17,1510,"Wednesday","weekday"
0,2012-10-17,1515,"Wednesday","weekday"
0,2012-10-17,1520,"Wednesday","weekday"
80,2012-10-17,1525,"Wednesday","weekday"
0,2012-10-17,1530,"Wednesday","weekday"
0,2012-10-17,1535,"Wednesday","weekday"
0,2012-10-17,1540,"Wednesday","weekday"
0,2012-10-17,1545,"Wednesday","weekday"
86,2012-10-17,1550,"Wednesday","weekday"
48,2012-10-17,1555,"Wednesday","weekday"
28,2012-10-17,1600,"Wednesday","weekday"
0,2012-10-17,1605,"Wednesday","weekday"
0,2012-10-17,1610,"Wednesday","weekday"
0,2012-10-17,1615,"Wednesday","weekday"
0,2012-10-17,1620,"Wednesday","weekday"
0,2012-10-17,1625,"Wednesday","weekday"
0,2012-10-17,1630,"Wednesday","weekday"
0,2012-10-17,1635,"Wednesday","weekday"
0,2012-10-17,1640,"Wednesday","weekday"
0,2012-10-17,1645,"Wednesday","weekday"
0,2012-10-17,1650,"Wednesday","weekday"
